,drg_definition,provider_id,provider_name,provider_street_address,provider_city,provider_state,provider_zip_code,hospital_referral_region_hrr_description,total_discharges,average_covered_charges,average_total_payments,average_medicare_payments,average_consumer_payments,State,govenors_party_in_2017,state_party,total_covered_charges,total_payments,total_medicare_payments,total_consumer_payments,per capita average covered charges,per capita average total payments,per capita average medicare payments,per capita average consumer payments,per capita average covered - per capita average total payments
155917,468 - REVISION OF HIP OR KNEE REPLACEMENT W/O CC/MCC,390231,ABINGTON MEMORIAL HOSPITAL,1200 OLD YORK ROAD,ABINGTON,PA,19001,PA - Philadelphia,19,64905.68,20126.16,15265.42,4860.74,Pennsylvania,D,PA- D,1233207.92,382397.04,290042.98,92354.06,64905.67999999999,20126.16,15265.419999999998,4860.74,44779.52
156027,467 - REVISION OF HIP OR KNEE REPLACEMENT W CC,390233,HANOVER HOSPITAL,300 HIGHLAND AVE,HANOVER,PA,17331,PA - York,12,68518.83,25913.17,19157.58,6755.5899999999965,Pennsylvania,D,PA- D,822225.96,310958.04,229890.96000000002,81067.07999999996,68518.83,25913.17,19157.58,6755.5899999999965,42605.659999999996
156260,467 - REVISION OF HIP OR KNEE REPLACEMENT W CC,390256,MILTON S HERSHEY MEDICAL CENTER,500 UNIVERSITY DRIVE,HERSHEY,PA,17033,PA - Harrisburg,28,111166.07,27543.71,23678.54,3865.1699999999983,Pennsylvania,D,PA- D,3112649.96,771223.88,662999.12,108224.75999999995,111166.06999999999,27543.71,23678.54,3865.1699999999983,83622.36
156261,468 - REVISION OF HIP OR KNEE REPLACEMENT W/O CC/MCC,390256,MILTON S HERSHEY MEDICAL CENTER,500 UNIVERSITY DRIVE,HERSHEY,PA,17033,PA - Harrisburg,22,76167.18,24019.18,17457.18,6562.0,Pennsylvania,D,PA- D,1675677.96,528421.96,384057.96,144364.0,76167.18,24019.179999999997,17457.18,6562.0,52148.0
156775,468 - REVISION OF HIP OR KNEE REPLACEMENT W/O CC/MCC,390268,MOUNT NITTANY MEDICAL CENTER,1800 EAST PARK AVE,STATE COLLEGE,PA,16803,PA - Danville,18,74164.5,16360.17,13355.33,3004.84,Pennsylvania,D,PA- D,1334961.0,294483.06,240395.94,54087.12,74164.5,16360.17,13355.33,3004.84,57804.329999999994
156886,467 - REVISION OF HIP OR KNEE REPLACEMENT W CC,390270,GEISINGER WYOMING VALLEY MEDICAL CENTER,1000 EAST MOUNTAIN BOULEVARD,WILKES BARRE,PA,18711,PA - Wilkes-Barre,14,174913.43,22676.5,21352.57,1323.9300000000003,Pennsylvania,D,PA- D,2448788.02,317471.0,298935.98,18535.020000000004,174913.43,22676.5,21352.57,1323.9300000000003,152236.93
156887,468 - REVISION OF HIP OR KNEE REPLACEMENT W/O CC/MCC,390270,GEISINGER WYOMING VALLEY MEDICAL CENTER,1000 EAST MOUNTAIN BOULEVARD,WILKES BARRE,PA,18711,PA - Wilkes-Barre,22,123754.82,17362.73,16075.05,1287.6800000000003,Pennsylvania,D,PA- D,2722606.04,381980.06,353651.1,28328.960000000006,123754.82,17362.73,16075.05,1287.6800000000003,106392.09
157049,467 - REVISION OF HIP OR KNEE REPLACEMENT W CC,390314,COORDINATED HEALTH ORTHOPEDIC HOSPITAL,2310 HIGHLAND AVENUE,BETHLEHEM,PA,18017,PA - Allentown,28,49778.39,19699.75,17692.36,2007.3899999999994,Pennsylvania,D,PA- D,1393794.92,551593.0,495386.08,56206.919999999984,49778.39,19699.75,17692.36,2007.3899999999994,30078.639999999996
157050,468 - REVISION OF HIP OR KNEE REPLACEMENT W/O CC/MCC,390314,COORDINATED HEALTH ORTHOPEDIC HOSPITAL,2310 HIGHLAND AVENUE,BETHLEHEM,PA,18017,PA - Allentown,28,38882.21,15751.89,14444.89,1307.0,Pennsylvania,D,PA- D,1088701.88,441052.92,404456.92,36596.0,38882.21,15751.89,14444.89,1307.0,23130.32
157057,468 - REVISION OF HIP OR KNEE REPLACEMENT W/O CC/MCC,390321,SURGICAL SPECIALTY CENTER AT COORDINATED HEALTH,1503 CEDAR CREST BOULEVARD,ALLENTOWN,PA,18104,PA - Allentown,12,36190.0,16243.92,14937.67,1306.25,Pennsylvania,D,PA- D,434280.0,194927.04,179252.04,15675.0,36190.0,16243.92,14937.67,1306.25,19946.079999999998
157155,468 - REVISION OF HIP OR KNEE REPLACEMENT W/O CC/MCC,390327,WELLSPAN SURGERY AND REHABILITATION HOSPITAL,55 MONUMENT ROAD,YORK,PA,17403,PA - York,11,96809.73,18345.91,17508.45,837.4599999999991,Pennsylvania,D,PA- D,1064907.03,201805.01,192592.95,9212.05999999999,96809.73,18345.91,17508.45,837.4599999999991,78463.82
157598,467 - REVISION OF HIP OR KNEE REPLACEMENT W CC,410007,RHODE ISLAND HOSPITAL,593 EDDY STREET,PROVIDENCE,RI,2903,RI - Providence,13,80310.69,31816.0,26877.92,4938.080000000002,Rhode Island,D,RI- D,1044038.97,413608.0,349412.95999999996,64195.04000000002,80310.69,31816.0,26877.92,4938.080000000002,48494.689999999995
157698,468 - REVISION OF HIP OR KNEE REPLACEMENT W/O CC/MCC,410008,SOUTH COUNTY HOSPITAL INC,100 KENYON AVE,WAKEFIELD,RI,2879,RI - Providence,15,42631.47,18573.2,15059.27,3513.9300000000003,Rhode Island,D,RI- D,639472.05,278598.0,225889.05000000002,52708.950000000004,42631.47,18573.2,15059.27,3513.9300000000003,24058.270000000004
157928,467 - REVISION OF HIP OR KNEE REPLACEMENT W CC,410012,THE MIRIAM HOSPITAL,164 SUMMIT AVENUE,PROVIDENCE,RI,2906,RI - Providence,18,64142.5,25857.67,24499.89,1357.7799999999988,Rhode Island,D,RI- D,1154565.0,465438.05999999994,440998.02,24440.03999999998,64142.5,25857.67,24499.89,1357.7799999999988,38284.83
158246,467 - REVISION OF HIP OR KNEE REPLACEMENT W CC,420004,MUSC MEDICAL CENTER,169 ASHLEY AVE,CHARLESTON,SC,29425,SC - Charleston,35,98736.71,27622.83,24397.94,3224.890000000003,South Carolina,R,SC- R,3455784.85,966799.05,853927.8999999999,112871.15000000011,98736.71,27622.83,24397.94,3224.890000000003,71113.87999999999
158247,468 - REVISION OF HIP OR KNEE REPLACEMENT W/O CC/MCC,420004,MUSC MEDICAL CENTER,169 ASHLEY AVE,CHARLESTON,SC,29425,SC - Charleston,17,87569.0,23595.18,19691.35,3903.8300000000017,South Carolina,R,SC- R,1488673.0,401118.06,334752.94999999995,66365.11000000003,87569.0,23595.18,19691.35,3903.8300000000017,63973.82
158466,467 - REVISION OF HIP OR KNEE REPLACEMENT W CC,420007,SPARTANBURG MEDICAL CENTER,101 E WOOD ST,SPARTANBURG,SC,29303,SC - Spartanburg,16,93266.5,21478.88,17945.75,3533.130000000001,South Carolina,R,SC- R,1492264.0,343662.08,287132.0,56530.080000000016,93266.5,21478.88,17945.75,3533.130000000001,71787.62
158467,468 - REVISION OF HIP OR KNEE REPLACEMENT W/O CC/MCC,420007,SPARTANBURG MEDICAL CENTER,101 E WOOD ST,SPARTANBURG,SC,29303,SC - Spartanburg,14,75954.93,21291.64,12498.71,8792.93,South Carolina,R,SC- R,1063369.02,298082.95999999996,174981.94,123101.02,75954.93000000001,21291.639999999996,12498.710000000001,8792.93,54663.29
158738,467 - REVISION OF HIP OR KNEE REPLACEMENT W CC,420018,PALMETTO HEALTH RICHLAND,5 RICHLAND MEDICAL PARK,COLUMBIA,SC,29203,SC - Columbia,12,132123.42,25461.75,19223.33,6238.419999999998,South Carolina,R,SC- R,1585481.04,305541.0,230679.96000000002,74861.03999999998,132123.42,25461.75,19223.33,6238.419999999998,106661.67
158904,467 - REVISION OF HIP OR KNEE REPLACEMENT W CC,420023,ST FRANCIS-DOWNTOWN,ONE ST FRANCIS DR,GREENVILLE,SC,29601,SC - Greenville,26,190258.54,21295.31,20045.81,1249.5,South Carolina,R,SC- R,4946722.04,553678.06,521191.06000000006,32487.0,190258.54,21295.31,20045.81,1249.5,168963.23
158905,468 - REVISION OF HIP OR KNEE REPLACEMENT W/O CC/MCC,420023,ST FRANCIS-DOWNTOWN,ONE ST FRANCIS DR,GREENVILLE,SC,29601,SC - Greenville,22,156395.55,17385.77,14990.86,2394.91,South Carolina,R,SC- R,3440702.0999999996,382486.94,329798.92000000004,52688.02,156395.55,17385.77,14990.860000000002,2394.91,139009.78
159010,467 - REVISION OF HIP OR KNEE REPLACEMENT W CC,420026,PROVIDENCE HEALTH,2435 FOREST DR,COLUMBIA,SC,29204,SC - Columbia,18,108232.44,20915.89,19732.33,1183.5599999999977,South Carolina,R,SC- R,1948183.92,376486.02,355181.94000000006,21304.079999999958,108232.44,20915.89,19732.33,1183.5599999999977,87316.54999999999
159113,467 - REVISION OF HIP OR KNEE REPLACEMENT W CC,420027,ANMED HEALTH,800 N FANT ST,ANDERSON,SC,29621,SC - Greenville,11,128346.55,20776.0,19420.55,1355.4500000000007,South Carolina,R,SC- R,1411812.05,228536.0,213626.05,14909.950000000008,128346.55,20776.0,19420.55,1355.4500000000007,107570.55
159367,468 - REVISION OF HIP OR KNEE REPLACEMENT W/O CC/MCC,420049,CONWAY MEDICAL CENTER,300 SINGLETON RIDGE ROAD,CONWAY,SC,29526,SC - Charleston,15,79745.27,15572.67,14400.0,1172.67,South Carolina,R,SC- R,1196179.05,233590.05,216000.0,17590.050000000003,79745.27,15572.67,14400.0,1172.6700000000003,64172.6
159526,467 - REVISION OF HIP OR KNEE REPLACEMENT W CC,420051,MCLEOD REGIONAL MEDICAL CENTER-PEE DEE,555 E CHEVES ST BOX 8700,FLORENCE,SC,29506,SC - Florence,21,84829.76,14733.76,13458.19,1275.5699999999997,South Carolina,R,SC- R,1781424.96,309408.96,282621.99,26786.969999999994,84829.76,14733.76,13458.189999999999,1275.5699999999997,70096.0
160112,467 - REVISION OF HIP OR KNEE REPLACEMENT W CC,420073,LEXINGTON MEDICAL CENTER,2720 SUNSET BLVD,WEST COLUMBIA,SC,29169,SC - Columbia,17,105977.71,20045.24,16453.06,3592.1800000000003,South Carolina,R,SC- R,1801621.07,340769.08,279702.02,61067.060000000005,105977.71,20045.24,16453.06,3592.1800000000003,85932.47
160113,468 - REVISION OF HIP OR KNEE REPLACEMENT W/O CC/MCC,420073,LEXINGTON MEDICAL CENTER,2720 SUNSET BLVD,WEST COLUMBIA,SC,29169,SC - Columbia,11,114864.18,15454.82,14108.18,1346.6399999999994,South Carolina,R,SC- R,1263505.98,170003.02,155189.98,14813.039999999994,114864.18,15454.82,14108.18,1346.6399999999994,99409.36
160455,468 - REVISION OF HIP OR KNEE REPLACEMENT W/O CC/MCC,420079,TRIDENT MEDICAL CENTER,9330 MEDICAL PLAZA DR,CHARLESTON,SC,29406,SC - Charleston,17,118362.71,24011.24,12489.18,11522.060000000001,South Carolina,R,SC- R,2012166.07,408191.08,212316.06,195875.02000000002,118362.71,24011.24,12489.18,11522.060000000001,94351.47
160637,467 - REVISION OF HIP OR KNEE REPLACEMENT W CC,420082,AIKEN REGIONAL MEDICAL CENTER,302 UNIVERSITY PARKWAY,AIKEN,SC,29801,GA - Augusta,13,129087.77,19583.62,18439.77,1143.8499999999985,South Carolina,R,SC- R,1678141.01,254587.06,239717.01,14870.049999999981,129087.77,19583.62,18439.77,1143.8499999999985,109504.15
160638,468 - REVISION OF HIP OR KNEE REPLACEMENT W/O CC/MCC,420082,AIKEN REGIONAL MEDICAL CENTER,302 UNIVERSITY PARKWAY,AIKEN,SC,29801,GA - Augusta,14,89807.93,15174.36,14116.64,1057.7200000000012,South Carolina,R,SC- R,1257311.02,212441.04,197632.96,14808.080000000016,89807.93000000001,15174.36,14116.64,1057.7200000000012,74633.56999999999
160813,467 - REVISION OF HIP OR KNEE REPLACEMENT W CC,420085,GRAND STRAND REGIONAL MEDICAL CENTER,809 82ND PARKWAY,MYRTLE BEACH,SC,29572,SC - Charleston,14,136655.0,22355.36,16757.86,5597.5,South Carolina,R,SC- R,1913170.0,312975.04000000004,234610.04,78365.0,136655.0,22355.360000000004,16757.86,5597.5,114299.64
160814,468 - REVISION OF HIP OR KNEE REPLACEMENT W/O CC/MCC,420085,GRAND STRAND REGIONAL MEDICAL CENTER,809 82ND PARKWAY,MYRTLE BEACH,SC,29572,SC - Charleston,15,155450.33,15281.0,14315.93,965.0699999999997,South Carolina,R,SC- R,2331754.9499999997,229215.0,214738.95,14476.049999999996,155450.33,15281.0,14315.93,965.0699999999997,140169.33
160907,467 - REVISION OF HIP OR KNEE REPLACEMENT W CC,420086,PALMETTO HEALTH BAPTIST,1330 TAYLOR AT MARION ST,COLUMBIA,SC,29220,SC - Columbia,33,128110.48,22911.67,16032.52,6879.149999999998,South Carolina,R,SC- R,4227645.84,756085.11,529073.16,227011.94999999992,128110.48,22911.67,16032.52,6879.149999999998,105198.81
160908,468 - REVISION OF HIP OR KNEE REPLACEMENT W/O CC/MCC,420086,PALMETTO HEALTH BAPTIST,1330 TAYLOR AT MARION ST,COLUMBIA,SC,29220,SC - Columbia,36,92928.28,16242.5,13650.39,2592.1100000000006,South Carolina,R,SC- R,3345418.08,584730.0,491414.04,93315.96000000002,92928.28,16242.5,13650.39,2592.1100000000006,76685.78
161028,467 - REVISION OF HIP OR KNEE REPLACEMENT W CC,420087,ROPER HOSPITAL,316 CALHOUN ST,CHARLESTON,SC,29401,SC - Charleston,16,54430.25,18422.75,15513.0,2909.75,South Carolina,R,SC- R,870884.0,294764.0,248208.0,46556.0,54430.25,18422.75,15513.0,2909.75,36007.5
161029,468 - REVISION OF HIP OR KNEE REPLACEMENT W/O CC/MCC,420087,ROPER HOSPITAL,316 CALHOUN ST,CHARLESTON,SC,29401,SC - Charleston,51,54264.02,14594.43,13063.98,1530.4500000000007,South Carolina,R,SC- R,2767465.02,744315.93,666262.98,78052.95000000004,54264.02,14594.43,13063.98,1530.4500000000007,39669.59
161090,467 - REVISION OF HIP OR KNEE REPLACEMENT W CC,420089,EAST COOPER MEDICAL CENTER,2000 HOSPITAL DR,MOUNT PLEASANT,SC,29464,SC - Charleston,27,127909.78,18085.48,17162.59,922.8899999999994,South Carolina,R,SC- R,3453564.06,488307.95999999996,463389.93,24918.029999999984,127909.78,18085.48,17162.59,922.8899999999994,109824.3
161091,468 - REVISION OF HIP OR KNEE REPLACEMENT W/O CC/MCC,420089,EAST COOPER MEDICAL CENTER,2000 HOSPITAL DR,MOUNT PLEASANT,SC,29464,SC - Charleston,23,115417.7,18572.35,12415.7,6156.649999999998,South Carolina,R,SC- R,2654607.1,427164.05,285561.10000000003,141602.94999999995,115417.7,18572.35,12415.7,6156.649999999998,96845.35
161241,467 - REVISION OF HIP OR KNEE REPLACEMENT W CC,420098,TIDELANDS WACCAMAW COMMUNITY HOSPITAL,4070 HIGHWAY 17 BYPASS PO DRAWER 3350,MURRELLS INLET,SC,29576,SC - Charleston,11,99190.36,18948.45,18167.27,781.1800000000003,South Carolina,R,SC- R,1091093.96,208432.95,199839.97,8592.980000000003,99190.36,18948.45,18167.27,781.1800000000003,80241.91
161242,468 - REVISION OF HIP OR KNEE REPLACEMENT W/O CC/MCC,420098,TIDELANDS WACCAMAW COMMUNITY HOSPITAL,4070 HIGHWAY 17 BYPASS PO DRAWER 3350,MURRELLS INLET,SC,29576,SC - Charleston,12,95445.67,21409.5,12824.42,8585.08,South Carolina,R,SC- R,1145348.04,256914.0,153893.04,103020.95999999999,95445.67,21409.5,12824.42,8585.08,74036.17
161300,468 - REVISION OF HIP OR KNEE REPLACEMENT W/O CC/MCC,420102,GHS PATEWOOD MEMORIAL HOSPITAL,175 PATEWOOD DRIVE,GREENVILLE,SC,29615,SC - Greenville,13,60685.23,21360.85,11949.38,9411.47,South Carolina,R,SC- R,788907.99,277691.05,155341.94,122349.10999999999,60685.229999999996,21360.85,11949.380000000001,9411.47,39324.38
161371,468 - REVISION OF HIP OR KNEE REPLACEMENT W/O CC/MCC,420105,MCLEOD LORIS  HOSPITAL,3655 MITCHELL STREET,LORIS,SC,29569,SC - Florence,15,110061.47,18296.33,16054.27,2242.0600000000013,South Carolina,R,SC- R,1650922.05,274444.95,240814.05000000002,33630.90000000002,110061.47,18296.33,16054.27,2242.0600000000018,91765.14
161581,467 - REVISION OF HIP OR KNEE REPLACEMENT W CC,430014,AVERA ST LUKES,305 S STATE ST  POST OFFICE BOX 4450,ABERDEEN,SD,57401,SD - Sioux Falls,14,48273.29,20180.93,19306.5,874.4300000000003,South Dakota,R,SD- R,675826.06,282533.02,270291.0,12242.020000000004,48273.29,20180.93,19306.5,874.4300000000003,28092.360000000004
161685,466 - REVISION OF HIP OR KNEE REPLACEMENT W MCC,430016,AVERA MCKENNAN HOSPITAL & UNIVERSITY HEALTH CENTER,1325 S CLIFF AVE  POST OFFICE BOX 5045,SIOUX FALLS,SD,57117,SD - Sioux Falls,15,130528.4,31651.2,30089.8,1561.4000000000015,South Dakota,R,SD- R,1957926.0,474768.0,451347.0,23421.000000000022,130528.4,31651.2,30089.8,1561.4000000000015,98877.2
161686,467 - REVISION OF HIP OR KNEE REPLACEMENT W CC,430016,AVERA MCKENNAN HOSPITAL & UNIVERSITY HEALTH CENTER,1325 S CLIFF AVE  POST OFFICE BOX 5045,SIOUX FALLS,SD,57117,SD - Sioux Falls,39,80374.38,22180.54,20851.23,1329.3100000000013,South Dakota,R,SD- R,3134600.8200000003,865041.06,813197.97,51843.090000000055,80374.38,22180.54,20851.23,1329.3100000000013,58193.840000000004
161687,468 - REVISION OF HIP OR KNEE REPLACEMENT W/O CC/MCC,430016,AVERA MCKENNAN HOSPITAL & UNIVERSITY HEALTH CENTER,1325 S CLIFF AVE  POST OFFICE BOX 5045,SIOUX FALLS,SD,57117,SD - Sioux Falls,22,79739.36,18496.73,16056.32,2440.41,South Dakota,R,SD- R,1754265.92,406928.06,353239.04,53689.02,79739.36,18496.73,16056.32,2440.41,61242.63
161873,466 - REVISION OF HIP OR KNEE REPLACEMENT W MCC,430027,SANFORD USD MEDICAL CENTER,1305 W 18TH ST  POST OFFICE BOX 5039,SIOUX FALLS,SD,57117,SD - Sioux Falls,12,138189.0,31676.42,30204.42,1472.0,South Dakota,R,SD- R,1658268.0,380117.04,362453.04,17664.0,138189.0,31676.42,30204.42,1472.0,106512.58
161874,467 - REVISION OF HIP OR KNEE REPLACEMENT W CC,430027,SANFORD USD MEDICAL CENTER,1305 W 18TH ST  POST OFFICE BOX 5039,SIOUX FALLS,SD,57117,SD - Sioux Falls,38,102962.45,22733.34,20325.26,2408.0800000000017,South Dakota,R,SD- R,3912573.1,863866.92,772359.8799999999,91507.04000000007,102962.45,22733.34,20325.26,2408.0800000000017,80229.11
161875,468 - REVISION OF HIP OR KNEE REPLACEMENT W/O CC/MCC,430027,SANFORD USD MEDICAL CENTER,1305 W 18TH ST  POST OFFICE BOX 5039,SIOUX FALLS,SD,57117,SD - Sioux Falls,36,97524.03,18884.31,15841.25,3043.0600000000013,South Dakota,R,SD- R,3510865.08,679835.16,570285.0,109550.16000000005,97524.03,18884.31,15841.25,3043.0600000000013,78639.72
162031,467 - REVISION OF HIP OR KNEE REPLACEMENT W CC,430077,REGIONAL HEALTH RAPID CITY HOSPITAL,353 FAIRMONT BLVD  POST OFFICE BOX 6000,RAPID CITY,SD,57701,SD - Rapid City,19,86723.84,28067.26,27069.68,997.5799999999981,South Dakota,R,SD- R,1647752.96,533277.94,514323.92,18954.019999999964,86723.84,28067.26,27069.68,997.5799999999981,58656.58
162079,468 - REVISION OF HIP OR KNEE REPLACEMENT W/O CC/MCC,430090,SIOUX FALLS SPECIALTY HOSPITAL LLP,910 EAST 20TH STREET,SIOUX FALLS,SD,57105,SD - Sioux Falls,11,67862.91,16835.36,15644.09,1191.2700000000004,South Dakota,R,SD- R,746492.01,185188.96000000002,172084.99,13103.970000000005,67862.91,16835.36,15644.089999999998,1191.2700000000004,51027.55
162084,468 - REVISION OF HIP OR KNEE REPLACEMENT W/O CC/MCC,430091,BLACK HILLS SURGICAL HOSPITAL LLP,216 ANAMARIA DR,RAPID CITY,SD,57703,SD - Rapid City,15,52865.2,16831.27,15606.73,1224.5400000000009,South Dakota,R,SD- R,792978.0,252469.05000000002,234100.94999999998,18368.100000000013,52865.2,16831.27,15606.73,1224.5400000000009,36033.93
162280,467 - REVISION OF HIP OR KNEE REPLACEMENT W CC,440002,JACKSON-MADISON COUNTY GENERAL HOSPITAL,620 SKYLINE DRIVE,JACKSON,TN,38301,TN - Jackson,13,64804.77,19378.0,18517.69,860.3100000000013,Tennessee,R,TN- R,842462.01,251914.0,240729.96999999997,11184.030000000017,64804.770000000004,19378.0,18517.69,860.3100000000013,45426.770000000004
162887,467 - REVISION OF HIP OR KNEE REPLACEMENT W CC,440015,UNIVERSITY OF TN MEDICAL CENTER (THE),1924 ALCOA HIGHWAY,KNOXVILLE,TN,37920,TN - Knoxville,11,93649.27,21459.18,17687.09,3772.09,Tennessee,R,TN- R,1030141.9700000001,236050.98,194557.99,41492.990000000005,93649.27,21459.18,17687.09,3772.0900000000006,72190.09000000001
163038,467 - REVISION OF HIP OR KNEE REPLACEMENT W CC,440017,WELLMONT HOLSTON VALLEY MEDICAL CENTER,130 WEST RAVINE ROAD,KINGSPORT,TN,37662,TN - Kingsport,15,65363.4,19293.27,14459.67,4833.6,Tennessee,R,TN- R,980451.0,289399.05,216895.05,72504.0,65363.4,19293.27,14459.67,4833.6,46070.13
163175,467 - REVISION OF HIP OR KNEE REPLACEMENT W CC,440029,WILLIAMSON MEDICAL CENTER,4321 CAROTHERS PARKWAY,FRANKLIN,TN,37067,TN - Nashville,19,73722.58,20528.53,19394.53,1134.0,Tennessee,R,TN- R,1400729.02,390042.06999999995,368496.06999999995,21546.0,73722.58,20528.53,19394.53,1134.0,53194.05
163319,467 - REVISION OF HIP OR KNEE REPLACEMENT W CC,440034,METHODIST MEDICAL CENTER OF OAK RIDGE,990 OAK RIDGE TURNPIKE BOX 529,OAK RIDGE,TN,37830,TN - Knoxville,11,81027.55,20204.18,16639.09,3565.09,Tennessee,R,TN- R,891303.05,222245.98,183029.99,39215.990000000005,81027.55,20204.18,16639.09,3565.0900000000006,60823.37
163320,468 - REVISION OF HIP OR KNEE REPLACEMENT W/O CC/MCC,440034,METHODIST MEDICAL CENTER OF OAK RIDGE,990 OAK RIDGE TURNPIKE BOX 529,OAK RIDGE,TN,37830,TN - Knoxville,15,66712.87,16130.13,11148.73,4981.4,Tennessee,R,TN- R,1000693.0499999999,241951.94999999998,167230.94999999998,74721.0,66712.87,16130.13,11148.73,4981.4,50582.74
163576,467 - REVISION OF HIP OR KNEE REPLACEMENT W CC,440039,VANDERBILT UNIVERSITY MEDICAL CENTER,1211 MEDICAL CENTER DRIVE,NASHVILLE,TN,37232,TN - Nashville,45,96513.69,26853.22,23341.44,3511.7800000000025,Tennessee,R,TN- R,4343116.05,1208394.9000000001,1050364.8,158030.10000000012,96513.69,26853.220000000005,23341.440000000002,3511.780000000003,69660.46999999999
163882,467 - REVISION OF HIP OR KNEE REPLACEMENT W CC,440048,BAPTIST MEMORIAL HOSPITAL,6019 WALNUT GROVE ROAD,MEMPHIS,TN,38120,TN - Memphis,18,66487.11,19886.22,18639.0,1247.2200000000012,Tennessee,R,TN- R,1196767.98,357951.96,335502.0,22449.96000000002,66487.11,19886.22,18639.0,1247.2200000000012,46600.89
163883,468 - REVISION OF HIP OR KNEE REPLACEMENT W/O CC/MCC,440048,BAPTIST MEMORIAL HOSPITAL,6019 WALNUT GROVE ROAD,MEMPHIS,TN,38120,TN - Memphis,15,51844.93,17720.73,12953.87,4766.859999999999,Tennessee,R,TN- R,777673.95,265810.95,194308.05000000002,71502.89999999998,51844.93,17720.73,12953.87,4766.859999999999,34124.2
164131,467 - REVISION OF HIP OR KNEE REPLACEMENT W CC,440049,METHODIST HEALTHCARE MEMPHIS HOSPITALS,1265 UNION AVE SUITE 700,MEMPHIS,TN,38104,TN - Memphis,21,108532.43,24579.29,20990.57,3588.720000000001,Tennessee,R,TN- R,2279181.03,516165.09,440801.97,75363.12000000002,108532.43,24579.29,20990.57,3588.720000000001,83953.13999999998
164132,468 - REVISION OF HIP OR KNEE REPLACEMENT W/O CC/MCC,440049,METHODIST HEALTHCARE MEMPHIS HOSPITALS,1265 UNION AVE SUITE 700,MEMPHIS,TN,38104,TN - Memphis,27,72889.33,18500.37,16357.52,2142.8499999999985,Tennessee,R,TN- R,1968011.9100000001,499509.99,441653.04000000004,57856.94999999996,72889.33,18500.37,16357.520000000002,2142.8499999999985,54388.96000000001
164330,468 - REVISION OF HIP OR KNEE REPLACEMENT W/O CC/MCC,440053,SAINT THOMAS RUTHERFORD HOSPITAL,1700 MEDICAL CENTER PARKWAY,MURFREESBORO,TN,37129,TN - Nashville,11,93870.18,18236.82,16928.45,1308.369999999999,Tennessee,R,TN- R,1032571.98,200605.02,186212.95,14392.069999999989,93870.18,18236.82,16928.45,1308.369999999999,75633.36
164664,467 - REVISION OF HIP OR KNEE REPLACEMENT W CC,440063,JOHNSON CITY MEDICAL CENTER,400 N STATE OF FRANKLIN RD,JOHNSON CITY,TN,37604,TN - Johnson City,15,164595.27,20663.53,16952.47,3711.0599999999977,Tennessee,R,TN- R,2468929.05,309952.94999999995,254287.05000000002,55665.899999999965,164595.27,20663.529999999995,16952.47,3711.0599999999977,143931.73999999996
164867,468 - REVISION OF HIP OR KNEE REPLACEMENT W/O CC/MCC,440073,MAURY REGIONAL HOSPITAL,1224 TROTWOOD AVE,COLUMBIA,TN,38401,TN - Nashville,15,61259.6,15982.6,15200.47,782.130000000001,Tennessee,R,TN- R,918894.0,239739.0,228007.05,11731.950000000015,61259.6,15982.6,15200.47,782.130000000001,45277.0
165053,467 - REVISION OF HIP OR KNEE REPLACEMENT W CC,440082,SAINT THOMAS WEST HOSPITAL,"4220 HARDING RD, PO BOX 380",NASHVILLE,TN,37205,TN - Nashville,14,70723.29,18961.29,17667.43,1293.8600000000006,Tennessee,R,TN- R,990126.0599999999,265458.06,247344.02000000002,18114.040000000008,70723.29,18961.29,17667.43,1293.8600000000006,51762.0
